geolod_id,entry_id,body,suffix,hypernym,ne_class,latitude,longitude,railway_class,institution_type
Ue2iwz,Ey3wWd,上神梅,駅/,わたらせ渓谷鐵道/わたらせ渓谷線,鉄道施設/鉄道駅,36.47007,139.257725,普通鉄道,第三セクター
Xqeukg,hn2ZdE,間藤,駅/,わたらせ渓谷鐵道/わたらせ渓谷線,鉄道施設/鉄道駅,36.65354,139.45009,普通鉄道,第三セクター
0uqGEZ,8T4Yyb,足尾,駅/,わたらせ渓谷鐵道/わたらせ渓谷線,鉄道施設/鉄道駅,36.641915,139.447775,普通鉄道,第三セクター
3GCSsG,GwIo8V,運動公園,駅/,わたらせ渓谷鐵道/わたらせ渓谷線,鉄道施設/鉄道駅,36.42041,139.30086,普通鉄道,第三セクター
6KO4go,CDRUUN,小中,駅/,わたらせ渓谷鐵道/わたらせ渓谷線,鉄道施設/鉄道駅,36.535655,139.337795,普通鉄道,第三セクター
9OWey6,5MSVKl,本宿,駅/,わたらせ渓谷鐵道/わたらせ渓谷線,鉄道施設/鉄道駅,36.481425,139.259345,普通鉄道,第三セクター
c0csSO,Lx3ozG,大間々,駅/,わたらせ渓谷鐵道/わたらせ渓谷線,鉄道施設/鉄道駅,36.434614999999994,139.27755000000002,普通鉄道,第三セクター
f4oEcw,7mdL4W,沢入,駅/,わたらせ渓谷鐵道/わたらせ渓谷線,鉄道施設/鉄道駅,36.58063,139.39628499999998,普通鉄道,第三セクター
igAQ0e,N23hYQ,下新田,駅/,わたらせ渓谷鐵道/わたらせ渓谷線,鉄道施設/鉄道駅,36.40777666666667,139.31508666666667,普通鉄道,第三セクター
lkN2OW,9mpMXr,原向,駅/,わたらせ渓谷鐵道/わたらせ渓谷線,鉄道施設/鉄道駅,36.61731,139.42052999999999,普通鉄道,第三セクター
owYeCE,N4tBoG,中野,駅/,わたらせ渓谷鐵道/わたらせ渓谷線,鉄道施設/鉄道駅,36.524275,139.317165,普通鉄道,第三セクター
rAasWn,D9oAEk,海部,駅/,阿佐海岸鉄道/阿佐東線,鉄道施設/鉄道駅,33.59342,134.351985,普通鉄道,第三セクター
uEiCK4,I4g2kK,宍喰,駅/,阿佐海岸鉄道/阿佐東線,鉄道施設/鉄道駅,33.56693,134.30072,普通鉄道,第三セクター
xQyQ4N,5Uo9Ad,甲浦,駅/,阿佐海岸鉄道/阿佐東線,鉄道施設/鉄道駅,33.547225,134.28822,普通鉄道,第三セクター
AUG0nt,3kWSJf,福島,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.754315000000005,140.45992999999999,普通鉄道,第三セクター
D6WeGc,JQHMVH,角田,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.979290000000006,140.77240999999998,普通鉄道,第三セクター
Ga4oYT,7Fg9D3,南角田,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.964895,140.769615,普通鉄道,第三セクター
JnkCOC,BWbjF9,大泉,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.81989,140.56684,普通鉄道,第三セクター
NqsN6j,IfdK6p,保原,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.814565,140.55659500000002,普通鉄道,第三セクター
PuEYU1,A63pP4,卸町,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.795455,140.47948,普通鉄道,第三セクター
SGQaIJ,HSmmKu,高子,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.808386666666664,140.5271833333333,普通鉄道,第三セクター
VK2o2r,BqNvNG,瀬上,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.802375,140.49856499999999,普通鉄道,第三セクター
YWeAn9,FTgQwe,兜,駅,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.8953925,140.64652,普通鉄道,第三セクター
10qNaR,4jc5KC,岡,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,38.01902333333333,140.78034333333332,普通鉄道,第三セクター
4cG0uz,3nhlHd,上保原,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.80961,140.54282,普通鉄道,第三セクター
7gOaNh,GyyIiJ,二井田,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.827815,140.580375,普通鉄道,第三セクター
ak0nAZ,BFo7ZK,北丸森,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.943105,140.77182,普通鉄道,第三セクター
dwcyUH,9PkCtc,丸森,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.93072,140.76172000000003,普通鉄道,第三セクター
gAoKIp,9hhPQN,槻木,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,38.07914,140.81018333333333,普通鉄道,第三セクター
jNAWw7,KiSoYK,横倉,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.996985,140.77605,普通鉄道,第三セクター
nQN8kO,8UWAWE,富野,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.87474,140.627465,普通鉄道,第三セクター
p2Yk8w,77BoeB,東船岡,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,38.050129999999996,140.789815,普通鉄道,第三セクター
s6ayYf,L5Y7sx,梁川,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.846000000000004,140.60347,普通鉄道,第三セクター
vaiIgW,6P9nkm,福島学院前,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.79875333333333,140.48858833333333,普通鉄道,第三セクター
ynyWAF,P56ocm,向瀬上,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.80658,140.51033,普通鉄道,第三セクター
BqG6Sn,6ujcHN,新田,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.83776,140.593025,普通鉄道,第三セクター
ECWkc4,4J4Ii6,やながわ希望の森公園前,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.857870000000005,140.61565000000002,普通鉄道,第三セクター
HG4uuL,3I6yFw,あぶくま,駅/,阿武隈急行/阿武隈急行線,鉄道施設/鉄道駅,37.913405,140.68576000000002,普通鉄道,第三セクター
KSkIku,Dqkajj,新豊田,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.087878571428575,137.15354142857143,普通鉄道,第三セクター
MWsSCc,8jBtSU,保見,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.136715,137.1343625,普通鉄道,第三セクター
Q0E4qT,HpptDp,山口,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.197895,137.1017025,普通鉄道,第三セクター
TcUiKC,3Xpn9a,大門,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,34.98258,137.15473500000002,普通鉄道,第三セクター
Wg2uyk,DDCo4H,高蔵寺,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.264255,137.04326,普通鉄道,第三セクター
ZsiIo2,NNXpmZ,永覚,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.02747,137.13898,普通鉄道,第三セクター
2wqSGK,4pdWf7,新上挙母,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.07179,137.15118,普通鉄道,第三セクター
5IG60s,GrJqmF,八草,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.17492,137.10715,普通鉄道,第三セクター
8NOgi9,I99ktA,末野原,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.03954,137.14690000000002,普通鉄道,第三セクター
bQ0s6R,CurW9e,瀬戸市,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.22591333333334,137.07844333333333,普通鉄道,第三セクター
e2cEqz,LqQuBi,三河上郷,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.01241,137.13276,普通鉄道,第三セクター
h6oQeh,LKRb3q,北野桝塚,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,34.996285,137.13949,普通鉄道,第三セクター
kiA22Z,3xzMNy,中水野,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.250455,137.071925,普通鉄道,第三セクター
mnNeQH,8pmv73,三河豊田,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.055436666666665,137.15093000000002,普通鉄道,第三セクター
qyYqEp,BKpRqp,篠原,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.15473,137.12077,普通鉄道,第三セクター
tCaEu7,43Gijl,瀬戸口,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.206565,137.08213,普通鉄道,第三セクター
wGiONP,KeDSZN,愛環梅坪,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.105154999999996,137.160915,普通鉄道,第三セクター
zSy26x,FaVoA8,四郷,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.12192666666667,137.16269333333332,普通鉄道,第三セクター
CWGcoe,3IECgC,貝津,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,35.13312,137.148055,普通鉄道,第三セクター
F8WqIX,BcZhxw,北岡崎,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,34.972255000000004,137.1577,普通鉄道,第三セクター
Ic8C2F,g3JTI2,岡崎,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,34.925783333333335,137.15723333333332,普通鉄道,第三セクター
LokOQm,58uYY2,中岡崎,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,34.95634,137.15278,普通鉄道,第三セクター
Osw0E5,GdSrHw,六名,駅/,愛知環状鉄道/愛知環状鉄道線,鉄道施設/鉄道駅,34.941285,137.151885,普通鉄道,第三セクター
RwEaWN,FvH6sa,杁ヶ池公園,駅/,愛知高速交通/東部丘陵線,鉄道施設/鉄道駅,35.171745,137.0379,浮上式,第三セクター
UIUogu,5nV6zI,陶磁資料館南,駅/,愛知高速交通/東部丘陵線,鉄道施設/鉄道駅,35.17924,137.09705,浮上式,第三セクター
XN2AAd,EAt3aQ,公園西,駅/,愛知高速交通/東部丘陵線,鉄道施設/鉄道駅,35.1743,137.07685500000002,浮上式,第三セクター
0YiOUV,BjZYw7,愛・地球博記念公園,駅/,愛知高速交通/東部丘陵線,鉄道施設/鉄道駅,35.177665000000005,137.087535,浮上式,第三セクター
32qYcC,CtpKAo,芸大通,駅/,愛知高速交通/東部丘陵線,鉄道施設/鉄道駅,35.17188,137.06122,浮上式,第三セクター
6eGcwl,BWJIDy,長久手古戦場,駅/,愛知高速交通/東部丘陵線,鉄道施設/鉄道駅,35.17147,137.049505,浮上式,第三セクター
9iOnO2,Jpuo49,はなみずき通,駅/,愛知高速交通/東部丘陵線,鉄道施設/鉄道駅,35.17752,137.03547,浮上式,第三セクター
cn0y8K,5ZFwmz,八草,駅/,愛知高速交通/東部丘陵線,鉄道施設/鉄道駅,35.176514999999995,137.10635000000002,浮上式,第三セクター
fycKWs,Gc7tfh,藤が丘,駅/,愛知高速交通/東部丘陵線,鉄道施設/鉄道駅,35.182199999999995,137.022265,浮上式,第三セクター
iCoWKa,JWSLaH,多宝塔,駅,鞍馬寺/鞍馬山鋼索鉄道,鉄道施設/鉄道駅,35.11644,135.77281,鋼索鉄道,民営鉄道
lOA8yS,3VWB3F,山門,駅,鞍馬寺/鞍馬山鋼索鉄道,鉄道施設/鉄道駅,35.11455,135.772875,鋼索鉄道,民営鉄道
oSNknz,5R3JWc,河芸,駅/,伊勢鉄道/伊勢線,鉄道施設/鉄道駅,34.780985,136.530995,普通鉄道,第三セクター
r42AIj,53Clnq,伊勢上野,駅/,伊勢鉄道/伊勢線,鉄道施設/鉄道駅,34.800335000000004,136.54248,普通鉄道,第三セクター
u8aK00,ML9jPH,鈴鹿サーキット稲生,駅/,伊勢鉄道/伊勢線,鉄道施設/鉄道駅,34.8411,136.555215,普通鉄道,第三セクター
xcnWOI,4valiu,中瀬古,駅/,伊勢鉄道/伊勢線,鉄道施設/鉄道駅,34.812145,136.543045,普通鉄道,第三セクター
Aoy8Cq,KI8EAI,鈴鹿,駅/,伊勢鉄道/伊勢線,鉄道施設/鉄道駅,34.87847,136.588795,普通鉄道,第三セクター
DsKkq7,AlWSPt,玉垣,駅,伊勢鉄道/伊勢線,鉄道施設/鉄道駅,34.85514,136.57002999999997,普通鉄道,第三セクター
GEWwKQ,39EzFh,徳田,駅/,伊勢鉄道/伊勢線,鉄道施設/鉄道駅,34.826145,136.54398500000002,普通鉄道,第三セクター
JI8Iyy,CpTnt4,河原田,駅/,伊勢鉄道/伊勢線,鉄道施設/鉄道駅,34.911235000000005,136.599275,普通鉄道,第三セクター
NUkUnf,JYYrMQ,東一身田,駅/,伊勢鉄道/伊勢線,鉄道施設/鉄道駅,34.758735,136.51209999999998,普通鉄道,第三セクター
PYw6aX,Hnmni4,津,駅,伊勢鉄道/伊勢線,鉄道施設/鉄道駅,34.73437333333333,136.51072333333335,普通鉄道,第三セクター
S2EgsE,GRQuxo,稲梓,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.72206,138.9494,普通鉄道,民営鉄道
VeUuNm,3wi6Xm,伊豆熱川,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.817212857142856,139.06945285714286,普通鉄道,民営鉄道
Yi2G65,Gi7HXv,蓮台寺,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.699466666666666,138.94129,普通鉄道,民営鉄道
1uiUqM,7g2gKV,片瀬白田,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.80185,139.06122,普通鉄道,民営鉄道
4yq4Iv,KGqFw3,河津,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.747436666666665,138.99591333333333,普通鉄道,民営鉄道
7KGi2d,4BFyZr,伊豆北川,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.827275,139.07572499999998,普通鉄道,民営鉄道
aOOskU,KyZClA,伊豆急下田,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.679689999999994,138.944285,普通鉄道,民営鉄道
dS0EED,M4lU6Y,南伊東,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.957755000000006,139.088035,普通鉄道,民営鉄道
g4gSYl,KPuWfs,今井浜海岸,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.753715,139.00467,普通鉄道,民営鉄道
j8o2g2,IraDie,富戸,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.910039999999995,139.131685,普通鉄道,民営鉄道
nkEgAL,5eIPPi,城ヶ崎海岸,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.890185,139.1219275,普通鉄道,民営鉄道
poNqSs,Bm5Rdk,伊豆高原,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.87746,139.10817500000002,普通鉄道,民営鉄道
sA2Geb,EWNU3Z,伊豆稲取,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.774555,139.03737,普通鉄道,民営鉄道
vEaQwT,3dw4kM,伊豆大川,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.84335,139.07407,普通鉄道,民営鉄道
yIn2kA,MvNeTJ,伊東,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.974835,139.092105,普通鉄道,民営鉄道
BUye8i,48GHNl,川奈,駅/,伊豆急行/伊豆急行線,鉄道施設/鉄道駅,34.950885,139.12483500000002,普通鉄道,民営鉄道
EYKqW0,CafzPY,十国登り口,駅/,伊豆箱根鉄道/十国鋼索線,鉄道施設/鉄道駅,35.12768,139.03743,鋼索鉄道,民営鉄道
HaWCgI,NUzJz3,十国峠,駅/,伊豆箱根鉄道/十国鋼索線,鉄道施設/鉄道駅,35.12768,139.04083,鋼索鉄道,民営鉄道
Ke8O4q,6fZnqJ,修善寺,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,34.97927,138.95096999999998,普通鉄道,民営鉄道
Mqk0S8,KW2v6I,三島,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,35.125855,138.910635,普通鉄道,民営鉄道
QuwcGQ,JvfoSG,大仁,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,34.994365,138.93746,普通鉄道,民営鉄道
TyEnYx,I2E3MH,韮山,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,35.053285,138.94552,普通鉄道,民営鉄道
WKUAOg,A5fEnY,牧之郷,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,34.988855,138.95442,普通鉄道,民営鉄道
ZO2NCY,Hzir4B,伊豆長岡,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,35.039805,138.94751,普通鉄道,民営鉄道
20i0WG,55kkaB,三島二日町,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,35.11103,138.92593499999998,普通鉄道,民営鉄道
54ucKo,Cvp8Zn,原木,駅,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,35.06549,138.943705,普通鉄道,民営鉄道
8gGoy6,AgY3nM,大場,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,35.0922,138.93938,普通鉄道,民営鉄道
bkSASO,8CciCn,三島田町,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,35.1162025,138.9185625,普通鉄道,民営鉄道
eo0Kav,LoTBrq,田京,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,35.014565,138.94577500000003,普通鉄道,民営鉄道
hAgYud,EfFJbX,伊豆仁田,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,35.078755,138.941565,普通鉄道,民営鉄道
kEo8NV,h6RFcY,三島広小路,駅/,伊豆箱根鉄道/駿豆線,鉄道施設/鉄道駅,35.119344999999996,138.911215,普通鉄道,民営鉄道
mQEn6D,I9XNbl,穴部,駅/,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.27986,139.14878,普通鉄道,民営鉄道
qUNwUl,KqgSqE,和田河原,駅/,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.31594666666667,139.11822,普通鉄道,民営鉄道
t62NK4,NG4QXy,小田原,駅/,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.256405,139.15650499999998,普通鉄道,民営鉄道
waaW2L,6lMWaa,岩原,駅/,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.298829999999995,139.12881,普通鉄道,民営鉄道
zen8Qt,HSNkMg,大雄山,駅/,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.31904333333333,139.10370333333333,普通鉄道,民営鉄道
CqykEb,66nBvj,井細田,駅/,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.268969999999996,139.157395,普通鉄道,民営鉄道
FuKwYT,4U3YjD,緑町,駅/,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.25927,139.15861,普通鉄道,民営鉄道
IGWINB,Cph72g,相模沼田,駅/,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.292345,139.133905,普通鉄道,民営鉄道
LK8UAj,Hu5itH,五百羅漢,駅,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.275165,139.15555999999998,普通鉄道,民営鉄道
OWk6o0,9FyTvt,塚原,駅/,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.301345,139.12672,普通鉄道,民営鉄道
R0wicI,9b9qWK,飯田岡,駅/,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.287904999999995,139.13932,普通鉄道,民営鉄道
U4Iu0q,Cc7EeR,富士フイルム前,駅/,伊豆箱根鉄道/大雄山線,鉄道施設/鉄道駅,35.317703333333334,139.10951,普通鉄道,民営鉄道
XgUGk8,j5ZS29,いよ立花,駅/,伊予鉄道/横河原線,鉄道施設/鉄道駅,33.827825000000004,132.772955,普通鉄道,民営鉄道
0k6UER,4yWbBI,久米,駅/,伊予鉄道/横河原線,鉄道施設/鉄道駅,33.816230000000004,132.80400500000002,普通鉄道,民営鉄道
3wi6sy,6Sa6U2,福音寺,駅/,伊予鉄道/横河原線,鉄道施設/鉄道駅,33.822535,132.7889,普通鉄道,民営鉄道
6Auigg,CbkezD,横河原,駅/,伊予鉄道/横河原線,鉄道施設/鉄道駅,33.80342,132.88422,普通鉄道,民営鉄道
9NGu4Y,4xQ65W,牛渕,駅/,伊予鉄道/横河原線,鉄道施設/鉄道駅,33.795204999999996,132.856175,普通鉄道,民営鉄道
cQSGoG,B2Pazk,愛大医学部南口,駅/,伊予鉄道/横河原線,鉄道施設/鉄道駅,33.798095,132.87895,普通鉄道,民営鉄道
fU0QGo,3oP6d6,牛渕団地前,駅/,伊予鉄道/横河原線,鉄道施設/鉄道駅,33.797709999999995,132.84625499999999,普通鉄道,民営鉄道
